dist,corr,no_jobs,no_machines,problem,type,objective,instance,cost,time,no_evals
exponential,random,30,10,flowshop,NOIDLE,MAKESPAN,exponential_random_30_10_06.txt,3053,540000,373725283
exponential,random,30,10,flowshop,NOIDLE,MAKESPAN,exponential_random_30_10_07.txt,3689,540000,374483289
exponential,random,30,10,flowshop,NOIDLE,MAKESPAN,exponential_random_30_10_08.txt,3283,540000,375985481
exponential,random,30,10,flowshop,NOIDLE,MAKESPAN,exponential_random_30_10_09.txt,4180,540000,375549606
exponential,random,30,10,flowshop,NOIDLE,MAKESPAN,exponential_random_30_10_10.txt,2800,540000,374273679
exponential,random,30,10,flowshop,NOWAIT,FLOWTIME,exponential_random_30_10_01.txt,44247,540000,2227479227
exponential,random,30,10,flowshop,NOWAIT,FLOWTIME,exponential_random_30_10_02.txt,50395,540000,2281289300
exponential,random,30,10,flowshop,NOWAIT,FLOWTIME,exponential_random_30_10_03.txt,42608,540000,2249760268
exponential,random,30,10,flowshop,NOWAIT,FLOWTIME,exponential_random_30_10_04.txt,53113,540000,2258290362
exponential,random,30,10,flowshop,NOWAIT,FLOWTIME,exponential_random_30_10_05.txt,56779,540000,2280948764
exponential,random,30,10,flowshop,NOWAIT,FLOWTIME,exponential_random_30_10_06.txt,45466,540000,2253141890
exponential,random,30,10,flowshop,NOWAIT,FLOWTIME,exponential_random_30_10_07.txt,58221,540000,2200597012
exponential,random,30,10,flowshop,NOWAIT,FLOWTIME,exponential_random_30_10_08.txt,50106,540000,2233011801
exponential,random,30,10,flowshop,NOWAIT,FLOWTIME,exponential_random_30_10_09.txt,53235,540000,2177354441
exponential,random,30,10,flowshop,NOWAIT,FLOWTIME,exponential_random_30_10_10.txt,45563,540000,2214542460
exponential,random,30,10,flowshop,NOWAIT,MAKESPAN,exponential_random_30_10_01.txt,3063,540000,5053576219
exponential,random,30,10,flowshop,NOWAIT,MAKESPAN,exponential_random_30_10_02.txt,3337,540000,5165370496
exponential,random,30,10,flowshop,NOWAIT,MAKESPAN,exponential_random_30_10_03.txt,2807,540000,5322798241
exponential,random,30,10,flowshop,NOWAIT,MAKESPAN,exponential_random_30_10_04.txt,3517,540000,5099196229
exponential,random,30,10,flowshop,NOWAIT,MAKESPAN,exponential_random_30_10_05.txt,3642,540000,5069661824
exponential,random,30,10,flowshop,NOWAIT,MAKESPAN,exponential_random_30_10_06.txt,3079,540000,5082491261
exponential,random,30,10,flowshop,NOWAIT,MAKESPAN,exponential_random_30_10_07.txt,3704,540000,5242981199
exponential,random,30,10,flowshop,NOWAIT,MAKESPAN,exponential_random_30_10_08.txt,3441,540000,5494428661
exponential,random,30,10,flowshop,NOWAIT,MAKESPAN,exponential_random_30_10_09.txt,3585,540000,5148113853
exponential,random,30,10,flowshop,NOWAIT,MAKESPAN,exponential_random_30_10_10.txt,3107,540000,5255023719
exponential,random,30,10,flowshop,PERM,FLOWTIME,exponential_random_30_10_01.txt,35034,540001,735931094
exponential,random,30,10,flowshop,PERM,FLOWTIME,exponential_random_30_10_02.txt,38757,540000,749418197
exponential,random,30,10,flowshop,PERM,FLOWTIME,exponential_random_30_10_03.txt,32552,540000,740976754
exponential,random,30,10,flowshop,PERM,FLOWTIME,exponential_random_30_10_04.txt,39500,540000,737700753
exponential,random,30,10,flowshop,PERM,FLOWTIME,exponential_random_30_10_05.txt,41365,540000,734145911
exponential,random,30,10,flowshop,PERM,FLOWTIME,exponential_random_30_10_06.txt,34389,540000,735820985
exponential,random,30,10,flowshop,PERM,FLOWTIME,exponential_random_30_10_07.txt,45026,540000,744256328
exponential,random,30,10,flowshop,PERM,FLOWTIME,exponential_random_30_10_08.txt,38396,540000,745292683
exponential,random,30,10,flowshop,PERM,FLOWTIME,exponential_random_30_10_09.txt,42856,540000,748127423
exponential,random,30,10,flowshop,PERM,FLOWTIME,exponential_random_30_10_10.txt,34106,540000,742422897
exponential,random,30,10,flowshop,PERM,MAKESPAN,exponential_random_30_10_01.txt,1911,540013,3354372817
exponential,random,30,10,flowshop,PERM,MAKESPAN,exponential_random_30_10_02.txt,2236,540000,3347452917
exponential,random,30,10,flowshop,PERM,MAKESPAN,exponential_random_30_10_03.txt,1830,540000,3323462586
exponential,random,30,10,flowshop,PERM,MAKESPAN,exponential_random_30_10_04.txt,2169,540000,3345871317
exponential,random,30,10,flowshop,PERM,MAKESPAN,exponential_random_30_10_05.txt,2150,540008,3477227944
exponential,random,30,10,flowshop,PERM,MAKESPAN,exponential_random_30_10_06.txt,2080,540000,3326045283
exponential,random,30,10,flowshop,PERM,MAKESPAN,exponential_random_30_10_07.txt,2446,540000,3278724189
exponential,random,30,10,flowshop,PERM,MAKESPAN,exponential_random_30_10_08.txt,2454,540000,3059017793
exponential,random,30,10,flowshop,PERM,MAKESPAN,exponential_random_30_10_09.txt,2452,540000,3293232628
exponential,random,30,10,flowshop,PERM,MAKESPAN,exponential_random_30_10_10.txt,2061,540000,3214255667
exponential,random,50,5,flowshop,NOIDLE,FLOWTIME,exponential_random_50_5_01.txt,99738,450030,341311624
exponential,random,50,5,flowshop,NOIDLE,FLOWTIME,exponential_random_50_5_02.txt,71309,450049,333236404
exponential,random,50,5,flowshop,NOIDLE,FLOWTIME,exponential_random_50_5_03.txt,71348,450030,339551999
exponential,random,50,5,flowshop,NOIDLE,FLOWTIME,exponential_random_50_5_04.txt,76790,450031,334841535
exponential,random,50,5,flowshop,NOIDLE,FLOWTIME,exponential_random_50_5_05.txt,74786,450030,330969581
exponential,random,50,5,flowshop,NOIDLE,FLOWTIME,exponential_random_50_5_06.txt,84178,450038,330381324
exponential,random,50,5,flowshop,NOIDLE,FLOWTIME,exponential_random_50_5_07.txt,92261,450030,336634756
exponential,random,50,5,flowshop,NOIDLE,FLOWTIME,exponential_random_50_5_08.txt,67731,450051,328578308
exponential,random,50,5,flowshop,NOIDLE,FLOWTIME,exponential_random_50_5_09.txt,86881,450040,337443814
exponential,random,50,5,flowshop,NOIDLE,FLOWTIME,exponential_random_50_5_10.txt,102602,450036,330512208
exponential,random,50,5,flowshop,NOIDLE,MAKESPAN,exponential_random_50_5_01.txt,3602,450048,341941195
exponential,random,50,5,flowshop,NOIDLE,MAKESPAN,exponential_random_50_5_02.txt,2737,450030,334087867
exponential,random,50,5,flowshop,NOIDLE,MAKESPAN,exponential_random_50_5_03.txt,2789,450030,334854455
exponential,random,50,5,flowshop,NOIDLE,MAKESPAN,exponential_random_50_5_04.txt,3216,450030,322589398
exponential,random,50,5,flowshop,NOIDLE,MAKESPAN,exponential_random_50_5_05.txt,3038,450035,326310042
exponential,random,50,5,flowshop,NOIDLE,MAKESPAN,exponential_random_50_5_06.txt,3940,450043,333080644
exponential,random,50,5,flowshop,NOIDLE,MAKESPAN,exponential_random_50_5_07.txt,3775,450061,322963605
exponential,random,50,5,flowshop,NOIDLE,MAKESPAN,exponential_random_50_5_08.txt,2957,450030,339892418
exponential,random,50,5,flowshop,NOIDLE,MAKESPAN,exponential_random_50_5_09.txt,3511,450067,333227204
exponential,random,50,5,flowshop,NOIDLE,MAKESPAN,exponential_random_50_5_10.txt,4037,450054,335794558
exponential,random,50,5,flowshop,NOWAIT,FLOWTIME,exponential_random_50_5_01.txt,83004,450010,1508237284
exponential,random,50,5,flowshop,NOWAIT,FLOWTIME,exponential_random_50_5_02.txt,73426,450014,1441908874
exponential,random,50,5,flowshop,NOWAIT,FLOWTIME,exponential_random_50_5_03.txt,76972,450000,1590216874
exponential,random,50,5,flowshop,NOWAIT,FLOWTIME,exponential_random_50_5_04.txt,78136,450024,1472412305
exponential,random,50,5,flowshop,NOWAIT,FLOWTIME,exponential_random_50_5_05.txt,76615,450005,1577520152
exponential,random,50,5,flowshop,NOWAIT,FLOWTIME,exponential_random_50_5_06.txt,85655,450000,1508914299
exponential,random,50,5,flowshop,NOWAIT,FLOWTIME,exponential_random_50_5_07.txt,79905,450043,1495869247
exponential,random,50,5,flowshop,NOWAIT,FLOWTIME,exponential_random_50_5_08.txt,74210,450032,1469847884
exponential,random,50,5,flowshop,NOWAIT,FLOWTIME,exponential_random_50_5_09.txt,88346,450000,1508993106
exponential,random,50,5,flowshop,NOWAIT,FLOWTIME,exponential_random_50_5_10.txt,93240,450020,1499020483
exponential,random,50,5,flowshop,NOWAIT,MAKESPAN,exponential_random_50_5_01.txt,4026,450013,1683093766
exponential,random,50,5,flowshop,NOWAIT,MAKESPAN,exponential_random_50_5_02.txt,3574,450023,1681797567
exponential,random,50,5,flowshop,NOWAIT,MAKESPAN,exponential_random_50_5_03.txt,3582,450000,1808756324
exponential,random,50,5,flowshop,NOWAIT,MAKESPAN,exponential_random_50_5_04.txt,3733,450000,1682294721
exponential,random,50,5,flowshop,NOWAIT,MAKESPAN,exponential_random_50_5_05.txt,3504,450011,1733391529
exponential,random,50,5,flowshop,NOWAIT,MAKESPAN,exponential_random_50_5_06.txt,4069,450004,1793459675
exponential,random,50,5,flowshop,NOWAIT,MAKESPAN,exponential_random_50_5_07.txt,3808,450000,1788762196
exponential,random,50,5,flowshop,NOWAIT,MAKESPAN,exponential_random_50_5_08.txt,3478,450013,1685300340
exponential,random,50,5,flowshop,NOWAIT,MAKESPAN,exponential_random_50_5_09.txt,4181,450000,1617262877
exponential,random,50,5,flowshop,NOWAIT,MAKESPAN,exponential_random_50_5_10.txt,4130,450024,1750827367
exponential,random,50,5,flowshop,PERM,FLOWTIME,exponential_random_50_5_01.txt,65620,450082,691552673
exponential,random,50,5,flowshop,PERM,FLOWTIME,exponential_random_50_5_02.txt,56020,450013,678659680
exponential,random,50,5,flowshop,PERM,FLOWTIME,exponential_random_50_5_03.txt,60406,450020,700186646
exponential,random,50,5,flowshop,PERM,FLOWTIME,exponential_random_50_5_04.txt,61458,450027,660643957
exponential,random,50,5,flowshop,PERM,FLOWTIME,exponential_random_50_5_05.txt,61491,450019,680080941
exponential,random,50,5,flowshop,PERM,FLOWTIME,exponential_random_50_5_06.txt,67288,450009,743396101
exponential,random,50,5,flowshop,PERM,FLOWTIME,exponential_random_50_5_07.txt,63703,450008,682959252
exponential,random,50,5,flowshop,PERM,FLOWTIME,exponential_random_50_5_08.txt,58179,450013,668517883
exponential,random,50,5,flowshop,PERM,FLOWTIME,exponential_random_50_5_09.txt,68265,450010,683137374
exponential,random,50,5,flowshop,PERM,FLOWTIME,exponential_random_50_5_10.txt,74507,450033,661804275
exponential,random,50,5,flowshop,PERM,MAKESPAN,exponential_random_50_5_01.txt,3376,450014,3496048946
exponential,random,50,5,flowshop,PERM,MAKESPAN,exponential_random_50_5_02.txt,2607,450013,3613052516
exponential,random,50,5,flowshop,PERM,MAKESPAN,exponential_random_50_5_03.txt,2691,450035,3774655260
exponential,random,50,5,flowshop,PERM,MAKESPAN,exponential_random_50_5_04.txt,3140,450002,3403461481
exponential,random,50,5,flowshop,PERM,MAKESPAN,exponential_random_50_5_05.txt,2918,450016,3282693763
exponential,random,50,5,flowshop,PERM,MAKESPAN,exponential_random_50_5_06.txt,3411,450015,3279367671
exponential,random,50,5,flowshop,PERM,MAKESPAN,exponential_random_50_5_07.txt,2932,450001,3487832725
exponential,random,50,5,flowshop,PERM,MAKESPAN,exponential_random_50_5_08.txt,2874,450000,3652683720
exponential,random,50,5,flowshop,PERM,MAKESPAN,exponential_random_50_5_09.txt,3416,450027,3503613037
exponential,random,50,5,flowshop,PERM,MAKESPAN,exponential_random_50_5_10.txt,3364,450036,3639480487
exponential,random,50,10,flowshop,NOIDLE,FLOWTIME,exponential_random_50_10_01.txt,126574,900129,253202529
exponential,random,50,10,flowshop,NOIDLE,FLOWTIME,exponential_random_50_10_02.txt,153870,900242,230991396
exponential,random,50,10,flowshop,NOIDLE,FLOWTIME,exponential_random_50_10_03.txt,210048,900325,273237028
exponential,random,50,10,flowshop,NOIDLE,FLOWTIME,exponential_random_50_10_04.txt,150508,900171,242484080
exponential,random,50,10,flowshop,NOIDLE,FLOWTIME,exponential_random_50_10_05.txt,137982,900297,228660783
exponential,random,50,10,flowshop,NOIDLE,FLOWTIME,exponential_random_50_10_06.txt,153935,900147,263386283
exponential,random,50,10,flowshop,NOIDLE,FLOWTIME,exponential_random_50_10_07.txt,140581,900142,252017104
exponential,random,50,10,flowshop,NOIDLE,FLOWTIME,exponential_random_50_10_08.txt,160854,900229,238791963
exponential,random,50,10,flowshop,NOIDLE,FLOWTIME,exponential_random_50_10_09.txt,154764,900289,229287108
exponential,random,50,10,flowshop,NOIDLE,FLOWTIME,exponential_random_50_10_10.txt,175274,900215,253651904
exponential,random,50,10,flowshop,NOIDLE,MAKESPAN,exponential_random_50_10_01.txt,4128,900060,385943884
exponential,random,50,10,flowshop,NOIDLE,MAKESPAN,exponential_random_50_10_02.txt,4134,900060,387188855
exponential,random,50,10,flowshop,NOIDLE,MAKESPAN,exponential_random_50_10_03.txt,5598,900059,384585979
exponential,random,50,10,flowshop,NOIDLE,MAKESPAN,exponential_random_50_10_04.txt,4124,900060,382881675
exponential,random,50,10,flowshop,NOIDLE,MAKESPAN,exponential_random_50_10_05.txt,4283,900060,382209564
exponential,random,50,10,flowshop,NOIDLE,MAKESPAN,exponential_random_50_10_06.txt,4525,900060,384963543
exponential,random,50,10,flowshop,NOIDLE,MAKESPAN,exponential_random_50_10_07.txt,4032,900060,384022452
exponential,random,50,10,flowshop,NOIDLE,MAKESPAN,exponential_random_50_10_08.txt,4817,900060,385212363
exponential,random,50,10,flowshop,NOIDLE,MAKESPAN,exponential_random_50_10_09.txt,4730,900060,388684179
exponential,random,50,10,flowshop,NOIDLE,MAKESPAN,exponential_random_50_10_10.txt,4913,900060,384713255
exponential,random,50,10,flowshop,NOWAIT,FLOWTIME,exponential_random_50_10_01.txt,111745,900000,3056496544
exponential,random,50,10,flowshop,NOWAIT,FLOWTIME,exponential_random_50_10_02.txt,134951,900000,3055325261
exponential,random,50,10,flowshop,NOWAIT,FLOWTIME,exponential_random_50_10_03.txt,124942,900000,3031124016
exponential,random,50,10,flowshop,NOWAIT,FLOWTIME,exponential_random_50_10_04.txt,118003,900000,3086634522
exponential,random,50,10,flowshop,NOWAIT,FLOWTIME,exponential_random_50_10_05.txt,127591,900000,2989908903
exponential,random,50,10,flowshop,NOWAIT,FLOWTIME,exponential_random_50_10_06.txt,123860,900000,3012132369
exponential,random,50,10,flowshop,NOWAIT,FLOWTIME,exponential_random_50_10_07.txt,117052,900000,2984752263
exponential,random,50,10,flowshop,NOWAIT,FLOWTIME,exponential_random_50_10_08.txt,127433,900000,3060601207
exponential,random,50,10,flowshop,NOWAIT,FLOWTIME,exponential_random_50_10_09.txt,130761,900000,3097457273
exponential,random,50,10,flowshop,NOWAIT,FLOWTIME,exponential_random_50_10_10.txt,127705,900000,3003804144
exponential,random,50,10,flowshop,NOWAIT,MAKESPAN,exponential_random_50_10_01.txt,4939,900003,3590144714
exponential,random,50,10,flowshop,NOWAIT,MAKESPAN,exponential_random_50_10_02.txt,5723,900000,3625660210
exponential,random,50,10,flowshop,NOWAIT,MAKESPAN,exponential_random_50_10_03.txt,5480,900000,3536261082
exponential,random,50,10,flowshop,NOWAIT,MAKESPAN,exponential_random_50_10_04.txt,4887,900000,3533365423
exponential,random,50,10,flowshop,NOWAIT,MAKESPAN,exponential_random_50_10_05.txt,5613,900000,3533267123
exponential,random,50,10,flowshop,NOWAIT,MAKESPAN,exponential_random_50_10_06.txt,5326,900000,3685320601
exponential,random,50,10,flowshop,NOWAIT,MAKESPAN,exponential_random_50_10_07.txt,5098,900000,3651020861
exponential,random,50,10,flowshop,NOWAIT,MAKESPAN,exponential_random_50_10_08.txt,5527,900000,3601118645
exponential,random,50,10,flowshop,NOWAIT,MAKESPAN,exponential_random_50_10_09.txt,5807,900000,3594291602
exponential,random,50,10,flowshop,NOWAIT,MAKESPAN,exponential_random_50_10_10.txt,5450,900000,3633850964
exponential,random,50,10,flowshop,PERM,FLOWTIME,exponential_random_50_10_01.txt,80182,900028,832592142
exponential,random,50,10,flowshop,PERM,FLOWTIME,exponential_random_50_10_02.txt,95522,900028,832104084
exponential,random,50,10,flowshop,PERM,FLOWTIME,exponential_random_50_10_03.txt,92620,900029,827620722
exponential,random,50,10,flowshop,PERM,FLOWTIME,exponential_random_50_10_04.txt,82451,900029,825334529
exponential,random,50,10,flowshop,PERM,FLOWTIME,exponential_random_50_10_05.txt,91102,900028,836443696
exponential,random,50,10,flowshop,PERM,FLOWTIME,exponential_random_50_10_06.txt,84565,900029,823299541
exponential,random,50,10,flowshop,PERM,FLOWTIME,exponential_random_50_10_07.txt,82918,900028,829607017
exponential,random,50,10,flowshop,PERM,FLOWTIME,exponential_random_50_10_08.txt,89406,900027,835069308
exponential,random,50,10,flowshop,PERM,FLOWTIME,exponential_random_50_10_09.txt,93948,900030,817892245
exponential,random,50,10,flowshop,PERM,FLOWTIME,exponential_random_50_10_10.txt,89517,900027,832839214
exponential,random,50,10,flowshop,PERM,MAKESPAN,exponential_random_50_10_01.txt,3112,900000,5352803801
exponential,random,50,10,flowshop,PERM,MAKESPAN,exponential_random_50_10_02.txt,3689,900000,5092559501
exponential,random,50,10,flowshop,PERM,MAKESPAN,exponential_random_50_10_03.txt,3730,900000,5071681805
exponential,random,50,10,flowshop,PERM,MAKESPAN,exponential_random_50_10_04.txt,3083,900000,5418999302
exponential,random,50,10,flowshop,PERM,MAKESPAN,exponential_random_50_10_05.txt,3339,900000,5493227991
exponential,random,50,10,flowshop,PERM,MAKESPAN,exponential_random_50_10_06.txt,3329,900000,5319322329
exponential,random,50,10,flowshop,PERM,MAKESPAN,exponential_random_50_10_07.txt,3009,900000,5333373196
exponential,random,50,10,flowshop,PERM,MAKESPAN,exponential_random_50_10_08.txt,3568,900000,5350284302
exponential,random,50,10,flowshop,PERM,MAKESPAN,exponential_random_50_10_09.txt,3402,900000,5428593508
exponential,random,50,10,flowshop,PERM,MAKESPAN,exponential_random_50_10_10.txt,3654,900000,5284657935
exponential,random,100,20,flowshop,NOIDLE,FLOWTIME,exponential_random_100_20_06.txt,725537,3600938,388463012
exponential,random,100,20,flowshop,NOIDLE,FLOWTIME,exponential_random_100_20_07.txt,881093,3601017,368041098
exponential,random,100,20,flowshop,NOIDLE,FLOWTIME,exponential_random_100_20_08.txt,659972,3601021,369747486
exponential,random,100,20,flowshop,NOIDLE,FLOWTIME,exponential_random_100_20_09.txt,736163,3601004,366517154
exponential,random,100,20,flowshop,NOIDLE,FLOWTIME,exponential_random_100_20_10.txt,915080,3601025,375564140
exponential,random,100,20,flowshop,NOIDLE,MAKESPAN,exponential_random_100_20_06.txt,9744,3600924,392999403
exponential,random,100,20,flowshop,NOIDLE,MAKESPAN,exponential_random_100_20_07.txt,11287,3601014,361432117
exponential,random,100,20,flowshop,NOIDLE,MAKESPAN,exponential_random_100_20_08.txt,9079,3601024,368784283
exponential,random,100,20,flowshop,NOIDLE,MAKESPAN,exponential_random_100_20_09.txt,10601,3600996,367361030
exponential,random,100,20,flowshop,NOIDLE,MAKESPAN,exponential_random_100_20_10.txt,11502,3601057,364774124
exponential,random,100,20,flowshop,NOWAIT,FLOWTIME,exponential_random_100_20_06.txt,659258,3600018,12198886810
exponential,random,100,20,flowshop,NOWAIT,FLOWTIME,exponential_random_100_20_07.txt,690933,3600050,7896116499
exponential,random,100,20,flowshop,NOWAIT,FLOWTIME,exponential_random_100_20_08.txt,635690,3600050,7565529749
exponential,random,100,20,flowshop,NOWAIT,FLOWTIME,exponential_random_100_20_09.txt,688725,3600051,7784392363
exponential,random,100,20,flowshop,NOWAIT,FLOWTIME,exponential_random_100_20_10.txt,629202,3600049,7433424103
